Date,Price,Net_Score,Gross_Score,D1_Return,D2_Volume,D3_RSI,D4_MA,D5_DirVol,D6_External,Vol_Ratio,RSI,Volatility_Pct,Penalty_Scaled,Ret_1W,Ret_1M,Death_Cross,Golden_Cross,Z_Score_50d,Z_Zone,Z_Delta_5d,Warning_Flags,Tier,As_Of_Running,Exhaust_Scenario
2024-01-12 13:00,2051.9,32.23,32.23,59.39,29.0,20,30,20,35.0,0.669,65.63,14.39,0.0,0.24,1.99,True,False,0.763,Normal,,,,backfill,
2024-01-12 14:00,2051.7,32.46,32.46,60.31,29.46,20,30,20,35.0,0.641,64.22,14.41,0.0,-0.12,2.12,True,False,0.756,Normal,,,,backfill,
2024-01-12 15:00,2051.8,32.17,32.17,58.28,29.76,20,30,20,35.0,0.742,65.59,12.69,0.0,-0.49,2.14,True,False,0.758,Normal,,,,backfill,
2024-01-12 16:00,2053.6,27.84,27.84,52.01,10.0,20,30,20,35.0,0.753,64.89,12.71,0.0,0.09,2.07,True,False,0.803,Normal,,,,backfill,
2024-01-14 18:00,2051.3,28.66,28.66,56.94,10.0,20,30,20,35.0,0.707,60.05,12.94,0.0,0.12,2.02,True,False,0.742,Normal,,,,backfill,
2024-01-14 19:00,2051.9,28.88,28.88,58.3,10.0,20,30,20,35.0,0.732,61.39,12.13,0.0,-0.15,2.11,True,False,0.757,Normal,,,,backfill,
2024-01-14 20:00,2054.8,30.83,30.83,49.97,10.0,40,30,20,35.0,0.742,56.06,11.68,0.0,0.11,2.62,True,False,0.83,Normal,,,,backfill,
2024-01-14 21:00,2060.3,26.1,26.1,41.63,10.0,20,30,20,35.0,0.713,62.56,12.13,0.0,0.46,3.12,True,False,0.97,Normal,,,,backfill,
2024-01-14 22:00,2061.2,25.83,25.83,39.95,10.0,20,30,20,35.0,0.722,61.03,12.11,0.0,0.41,3.21,True,False,0.992,Normal,,,,backfill,
2024-01-14 23:00,2058.3,33.47,33.47,40.81,10.0,65,30,20,35.0,0.702,45.97,12.44,0.0,0.35,3.32,True,False,0.916,Normal,,,,backfill,
2024-01-16 00:00,2052.0,45.28,45.28,56.7,10.0,85,30,40,50.0,0.819,38.99,13.56,0.0,-0.02,2.75,True,False,0.753,Normal,,,,backfill,
2024-01-16 01:00,2054.1,41.59,41.59,54.56,10.0,65,30,40,50.0,0.83,44.64,13.6,0.0,0.19,2.85,True,False,0.806,Normal,,,,backfill,
2024-01-16 02:00,2053.2,37.69,37.69,56.16,10.0,40,30,40,50.0,0.827,50.43,13.6,0.0,0.26,2.83,True,False,0.781,Normal,,,,backfill,
2024-01-16 03:00,2046.7,48.74,48.74,62.42,10.0,65,65,40,50.0,0.877,47.81,14.51,0.0,0.19,2.46,True,False,0.613,Normal,,,,backfill,
2024-01-16 04:00,2045.1,48.89,48.89,63.31,10.0,65,65,40,50.0,0.832,40.17,14.54,0.0,0.14,2.34,True,False,0.571,Normal,,,,backfill,
2024-01-16 05:00,2044.6,52.17,52.17,63.01,10.0,85,65,40,50.0,0.832,39.83,14.54,0.0,0.36,2.18,True,False,0.558,Normal,,,,backfill,
2024-01-16 06:00,2043.6,52.89,52.89,67.35,10.0,85,65,40,50.0,0.922,38.55,13.2,0.0,0.21,2.26,True,False,0.531,Normal,,,,backfill,
2024-01-16 07:00,2042.2,52.64,52.64,65.82,10.0,85,65,40,50.0,0.899,33.9,13.23,0.0,0.22,2.25,True,False,0.494,Normal,,,,backfill,
2024-01-16 08:00,2041.3,55.96,55.96,66.62,29.12,85,65,40,50.0,0.842,35.29,13.04,0.0,0.34,2.03,True,False,0.471,Normal,,,,backfill,
2024-01-16 09:00,2041.9,61.12,61.12,67.86,28.84,85,65,70,50.0,1.281,35.29,11.06,0.0,0.31,2.06,True,False,0.485,Normal,,,,backfill,
2024-01-16 10:00,2044.9,60.08,60.08,61.93,28.54,85,65,70,50.0,1.319,35.48,11.43,0.0,0.54,2.1,True,False,0.562,Normal,,,,backfill,
2024-01-16 11:00,2037.0,72.22,72.22,70.6,27.73,100,100,85,50.0,1.571,18.08,12.63,0.0,0.52,1.7,True,False,0.358,Normal,,,,backfill,
2024-01-16 12:00,2028.7,73.58,73.58,79.68,26.83,100,100,85,50.0,1.76,12.98,13.44,0.0,-0.11,1.28,True,False,0.143,Normal,,,,backfill,
2024-01-16 13:00,2028.5,73.1,73.1,76.88,26.73,100,100,85,50.0,1.807,13.83,13.15,0.0,0.16,1.48,True,False,0.138,Normal,,,,backfill,
2024-01-16 14:00,2032.8,73.14,73.14,76.9,26.94,100,100,85,50.0,1.717,25.51,13.31,0.0,0.0,1.58,True,False,0.248,Normal,,,,backfill,
2024-01-16 15:00,2031.8,73.24,73.24,77.1,27.31,100,100,85,50.0,1.689,20.73,13.3,0.0,-0.45,1.52,True,False,0.222,Normal,,,,backfill,
2024-01-16 16:00,2031.7,72.65,72.65,72.26,28.63,100,100,85,50.0,1.76,21.18,13.3,0.0,-0.35,1.39,True,False,0.218,Normal,,,,backfill,
2024-01-16 18:00,2031.3,72.88,72.88,72.67,29.61,100,100,85,50.0,1.657,25.32,13.14,0.0,-0.14,1.39,True,False,0.208,Normal,,,,backfill,
2024-01-16 19:00,2031.6,69.87,69.87,74.22,10.0,100,100,85,50.0,1.665,27.42,13.12,0.0,-0.06,1.6,True,False,0.215,Normal,,,,backfill,
2024-01-16 20:00,2033.4,66.63,66.63,69.76,10.0,85,100,85,50.0,1.755,32.05,13.24,0.0,-0.11,1.82,True,False,0.261,Normal,,,,backfill,
2024-01-16 21:00,2032.0,70.13,70.13,71.13,29.66,85,100,85,50.0,1.622,31.65,12.92,0.0,-0.07,1.76,True,False,0.224,Normal,,,,backfill,
2024-01-16 22:00,2027.2,76.05,76.05,76.56,29.74,100,100,100,50.0,2.076,28.57,12.18,0.0,-0.34,1.55,True,False,0.1,Normal,,,,backfill,
2024-01-16 23:00,2028.5,73.51,73.51,76.18,29.9,85,100,100,50.0,2.133,31.92,12.24,0.0,-0.4,1.79,True,False,0.133,Normal,,,,backfill,
2024-01-17 00:00,2023.8,76.79,76.79,81.36,29.36,100,100,100,50.0,2.165,27.09,12.45,0.0,-0.81,1.48,True,False,0.012,Normal,,,,backfill,
2024-01-17 01:00,2022.3,76.54,76.54,80.13,29.11,100,100,100,50.0,2.07,20.26,11.85,0.0,-0.78,1.34,True,False,-0.027,Normal,,,,backfill,
2024-01-17 02:00,2028.6,67.52,67.52,71.73,28.38,85,100,70,50.0,1.321,38.46,12.97,0.0,-0.56,1.68,True,False,0.135,Normal,,,,backfill,
2024-01-17 03:00,2024.5,65.31,65.31,78.77,28.08,65,100,70,50.0,1.317,43.48,13.18,0.0,-0.74,1.48,True,False,0.028,Normal,,,,backfill,
2024-01-17 04:00,2026.8,64.2,64.2,72.25,27.93,65,100,70,50.0,1.359,47.52,12.74,0.0,-0.6,1.46,True,False,0.087,Normal,,,,backfill,
2024-01-17 05:00,2029.1,63.35,63.35,67.65,27.47,65,100,70,50.0,1.482,44.27,12.95,0.0,-0.47,1.66,True,False,0.146,Normal,,,,backfill,
2024-01-17 06:00,2027.0,64.56,64.56,74.36,27.99,65,100,70,50.0,1.452,42.81,12.99,0.0,-0.59,1.59,True,False,0.091,Normal,,,,backfill,
2024-01-17 07:00,2031.8,58.83,58.83,65.61,27.38,40,100,70,50.0,1.442,50.13,13.66,0.0,-0.49,1.88,True,False,0.215,Normal,,,,backfill,
2024-01-17 08:00,2025.6,66.69,66.69,74.07,26.06,65,100,85,50.0,1.501,43.51,14.34,0.0,-0.72,1.64,True,False,0.054,Normal,,,,backfill,
2024-01-17 09:00,2015.4,71.62,71.62,84.23,25.5,85,100,85,50.0,1.76,34.94,16.09,0.0,-1.28,1.12,True,False,-0.209,Normal,,,,backfill,
2024-01-17 10:00,2011.9,71.64,71.64,85.59,24.25,85,100,85,50.0,1.747,30.63,16.14,0.0,-1.45,0.92,True,False,-0.3,Normal,,,,backfill,
2024-01-17 11:00,2008.4,74.25,74.25,86.46,24.04,100,100,85,50.0,1.595,29.51,15.86,0.0,-1.6,0.96,True,False,-0.39,Normal,,,,backfill,
2024-01-17 12:00,2009.9,71.71,71.71,85.98,24.28,85,100,85,50.0,1.587,34.07,15.18,0.0,-1.59,0.79,True,False,-0.351,Normal,,,,backfill,
2024-01-17 13:00,2007.7,69.17,69.17,85.73,24.28,85,100,70,50.0,1.43,31.16,14.11,0.0,-1.82,0.63,True,False,-0.408,Normal,,,,backfill,
2024-01-17 14:00,2008.5,68.82,68.82,83.06,24.84,85,100,70,50.0,1.414,35.09,14.16,0.0,-1.57,0.55,True,False,-0.387,Normal,,,,backfill,
2024-01-17 15:00,2009.0,68.26,68.26,79.39,25.19,85,100,70,50.0,1.417,36.78,13.61,0.0,-1.26,0.53,True,False,-0.375,Normal,,,,backfill,
2024-01-17 16:00,2008.8,71.1,71.1,80.79,25.78,100,100,70,50.0,1.448,27.6,13.62,0.0,-1.39,0.54,True,False,-0.38,Normal,,,,backfill,
2024-01-17 18:00,2011.3,67.87,67.87,75.28,26.91,85,100,70,50.0,1.488,34.51,13.87,0.0,-1.09,0.74,True,False,-0.315,Normal,,,,backfill,
2024-01-17 19:00,2012.7,70.3,70.3,74.27,27.54,85,100,85,50.0,1.509,33.09,13.97,0.0,-1.09,0.65,True,False,-0.279,Normal,,,,backfill,
2024-01-17 20:00,2013.4,70.19,70.19,73.91,27.25,85,100,85,50.0,1.54,30.42,14.0,0.0,-1.05,0.82,True,False,-0.261,Normal,,,,backfill,
2024-01-17 21:00,2009.3,70.95,70.95,78.63,27.07,100,100,70,50.0,1.421,28.98,14.07,0.0,-1.23,0.62,True,False,-0.368,Normal,,,,backfill,
2024-01-17 22:00,2009.9,71.2,71.2,80.08,27.1,100,100,70,50.0,1.434,21.11,14.12,0.0,-1.28,0.68,True,False,-0.352,Normal,,,,backfill,
2024-01-17 23:00,2010.1,71.18,71.18,79.67,27.41,100,100,70,50.0,1.482,25.71,13.79,0.0,-1.31,0.65,True,False,-0.348,Normal,,,,backfill,
2024-01-18 00:00,2011.0,65.33,65.33,79.07,27.92,65,100,70,50.0,1.47,40.27,13.76,0.0,-1.23,0.7,True,False,-0.325,Normal,,,,backfill,
2024-01-18 01:00,2014.4,76.91,76.91,77.95,83.49,40,100,85,75.0,1.549,55.56,13.74,0.0,-1.12,-0.72,True,False,-0.238,Normal,,,,backfill,
2024-01-18 02:00,2014.2,73.94,73.94,79.68,83.95,20,100,85,75.0,1.629,65.1,13.71,0.0,-1.13,-1.24,True,False,-0.243,Normal,,,,backfill,
2024-01-18 03:00,2011.6,80.62,80.62,84.34,84.41,40,100,100,75.0,2.09,54.19,12.72,0.0,-1.12,-1.54,True,False,-0.311,Normal,,,,backfill,
2024-01-18 04:00,2012.3,77.29,77.29,83.51,85.23,20,100,100,75.0,2.223,62.23,12.47,0.0,-1.13,-1.71,True,False,-0.294,Normal,,,,backfill,
2024-01-18 05:00,2013.7,77.42,77.42,84.78,84.74,20,100,100,75.0,2.247,63.4,12.36,0.0,-0.9,-1.88,True,False,-0.258,Normal,,,,backfill,
2024-01-18 06:00,2014.5,77.22,77.22,83.64,84.67,20,100,100,75.0,2.255,63.96,12.21,0.0,-0.76,-1.58,True,False,-0.238,Normal,,,,backfill,
2024-01-18 07:00,2017.2,76.62,76.62,78.73,85.97,20,100,100,75.0,2.347,68.92,12.4,0.0,-0.96,-1.48,True,False,-0.169,Normal,,,,backfill,
2024-01-18 08:00,2011.1,86.13,86.13,89.56,87.2,65,100,100,75.0,3.126,49.61,12.42,0.0,-1.47,-1.68,True,False,-0.327,Normal,,,,backfill,
2024-01-18 09:00,2015.0,81.11,81.11,83.49,88.16,40,100,100,75.0,2.643,54.06,12.18,0.0,-1.3,-1.5,True,False,-0.227,Normal,,,,backfill,
2024-01-18 10:00,2015.8,77.81,77.81,79.2,87.67,40,100,85,75.0,1.726,54.23,9.36,0.0,-1.22,-1.65,True,False,-0.207,Normal,,,,backfill,
2024-01-18 11:00,2017.2,73.81,73.81,77.1,85.73,20,100,85,75.0,1.883,65.37,8.97,0.0,-1.11,-1.6,True,False,-0.172,Normal,,,,backfill,
2024-01-18 12:00,2018.7,74.92,74.92,69.53,85.0,20,100,100,75.0,2.063,66.54,8.5,0.0,-0.9,-1.4,True,False,-0.133,Normal,,,,backfill,
2024-01-18 13:00,2023.1,76.79,76.79,65.94,84.81,50,100,85,75.0,1.713,71.1,9.0,0.0,-0.63,-1.37,True,False,-0.02,Normal,,,,backfill,
2024-01-18 14:00,2022.2,71.39,71.39,64.71,83.63,20,100,85,75.0,1.789,68.18,8.81,0.0,-0.54,-1.42,True,False,-0.044,Normal,,,,backfill,
2024-01-18 15:00,2024.7,70.84,70.84,61.81,83.21,20,100,85,75.0,1.788,67.22,8.93,0.0,-0.42,-1.17,True,False,0.02,Normal,,,,backfill,
2024-01-18 16:00,2025.1,70.4,70.4,60.2,82.18,20,100,85,75.0,1.779,68.11,8.93,0.0,-0.36,-1.2,True,False,0.03,Normal,,,,backfill,
2024-01-18 18:00,2025.7,68.61,68.61,61.38,40.31,50,100,85,75.0,1.762,75.09,8.9,0.0,-0.19,-1.35,True,False,0.045,Normal,,,,backfill,
2024-01-18 19:00,2025.0,68.87,68.87,61.44,41.76,50,100,85,75.0,1.709,72.6,8.84,0.0,-0.2,-1.32,True,False,0.026,Normal,,,,backfill,
2024-01-18 20:00,2025.8,69.26,69.26,62.96,42.63,50,100,85,75.0,1.692,72.0,8.82,0.0,-0.18,-1.56,True,False,0.046,Normal,,,,backfill,
2024-01-18 21:00,2025.9,69.3,69.3,62.33,43.49,50,100,85,75.0,1.653,71.27,8.83,0.0,-0.16,-1.42,True,False,0.048,Normal,,,,backfill,
2024-01-18 22:00,2024.7,64.52,64.52,63.37,43.75,20,100,85,75.0,1.567,64.82,8.14,0.0,-0.25,-1.43,True,False,0.016,Normal,,,,backfill,
2024-01-18 23:00,2022.9,67.37,67.37,65.06,44.15,50,100,70,75.0,1.432,78.1,8.35,0.0,-0.39,-1.35,True,False,-0.032,Normal,,,,backfill,
2024-01-19 00:00,2023.4,67.42,67.42,64.65,44.89,50,100,70,75.0,1.451,73.86,8.35,0.0,-0.43,-1.09,True,False,-0.02,Normal,,,,backfill,
2024-01-19 01:00,2025.7,67.05,67.05,62.27,45.03,50,100,70,75.0,1.452,75.92,8.45,0.0,-0.4,-1.09,True,False,0.039,Normal,,,,backfill,
2024-01-19 02:00,2030.1,65.85,65.85,56.97,43.14,50,100,70,75.0,1.351,79.19,8.68,0.0,-0.17,-1.02,True,False,0.153,Normal,,,,backfill,
2024-01-19 03:00,2031.9,59.61,59.61,55.05,42.61,50,65,70,75.0,1.389,79.46,8.7,0.0,-0.15,-0.95,True,False,0.199,Normal,,,,backfill,
2024-01-19 04:00,2032.0,59.47,59.47,54.58,42.22,50,65,70,75.0,1.498,74.59,8.29,0.0,-0.2,-0.87,True,False,0.201,Normal,,,,backfill,
2024-01-19 05:00,2032.6,59.39,59.39,54.08,42.26,50,65,70,75.0,1.494,79.21,8.29,0.0,-0.22,-0.69,True,False,0.216,Normal,,,,backfill,
2024-01-19 06:00,2033.8,59.49,59.49,54.55,42.4,50,65,70,75.0,1.491,77.58,8.29,0.0,-0.22,-0.62,True,False,0.246,Normal,,,,backfill,
2024-01-19 07:00,2035.2,61.94,61.94,55.12,41.49,50,65,85,75.0,1.505,78.86,8.3,0.0,-0.15,-0.73,True,False,0.282,Normal,,,,backfill,
2024-01-19 08:00,2037.4,70.58,70.58,51.62,81.88,65,65,85,75.0,1.524,80.63,8.23,0.0,0.1,-0.61,True,False,0.338,Normal,,,,backfill,
2024-01-19 09:00,2032.0,62.22,62.22,59.61,83.68,20,65,70,75.0,1.3,64.71,7.85,0.0,-0.19,-0.91,True,False,0.197,Normal,,,,backfill,
2024-01-19 10:00,2030.0,72.37,72.37,64.06,85.16,40,100,70,75.0,1.265,58.4,7.75,0.0,-0.31,-0.96,True,False,0.144,Normal,,,,backfill,
2024-01-19 11:00,2027.0,70.81,70.81,69.38,85.48,40,100,55,75.0,1.182,51.97,8.23,0.0,-0.58,-1.14,True,False,0.065,Normal,,,,backfill,
2024-01-19 12:00,2031.2,66.7,66.7,65.31,84.92,20,100,55,75.0,1.061,60.52,8.69,0.0,-0.28,-1.02,True,False,0.174,Normal,,,,backfill,
2024-01-19 13:00,2030.2,63.94,63.94,64.62,84.02,20,100,40,75.0,0.998,62.13,8.74,0.0,-0.17,-1.19,True,False,0.147,Normal,,,,backfill,
2024-01-19 14:00,2031.6,60.04,60.04,62.52,82.74,20,65,55,75.0,1.136,63.23,8.2,0.0,-0.13,-1.25,True,False,0.183,Normal,,,,backfill,
2024-01-19 15:00,2030.7,68.86,68.86,61.6,81.53,40,100,55,75.0,1.136,58.45,8.2,0.0,-0.13,-1.28,True,False,0.159,Normal,,,,backfill,
2024-01-19 16:00,2031.8,55.83,55.83,59.82,40.15,40,65,55,75.0,1.156,53.23,8.04,0.0,0.54,-1.19,True,False,0.187,Normal,,,,backfill,
2024-01-21 18:00,2029.3,66.56,66.56,63.51,40.83,65,100,55,75.0,1.087,45.19,8.32,0.0,0.54,-1.28,True,False,0.12,Normal,,,,backfill,
2024-01-21 19:00,2030.9,66.09,66.09,58.78,42.78,65,100,55,75.0,1.107,48.07,8.38,0.0,0.48,-0.72,True,False,0.161,Normal,,,,backfill,
2024-01-21 20:00,2030.8,66.45,66.45,60.36,43.37,65,100,55,75.0,1.168,46.79,8.36,0.0,-0.0,-0.81,True,False,0.158,Normal,,,,backfill,
2024-01-21 21:00,2031.4,66.93,66.93,62.51,44.09,65,100,55,75.0,1.16,45.62,8.35,0.0,-0.02,-0.89,True,False,0.173,Normal,,,,backfill,
2024-01-21 22:00,2028.5,70.8,70.8,65.93,43.87,85,100,55,75.0,1.14,38.41,8.69,0.0,-0.23,-0.96,True,False,0.096,Normal,,,,backfill,
2024-01-21 23:00,2026.8,71.47,71.47,70.0,43.81,85,100,55,75.0,1.121,31.34,8.74,0.0,-0.62,-0.99,True,False,0.051,Normal,,,,backfill,
2024-01-22 00:00,2024.7,70.95,70.95,66.72,43.97,85,100,55,75.0,1.118,35.46,8.78,0.0,-0.53,-0.45,True,False,-0.005,Normal,,,,backfill,
2024-01-22 01:00,2022.3,71.63,71.63,71.44,43.32,85,100,55,75.0,1.066,34.9,8.98,0.0,-0.78,-0.53,True,False,-0.068,Normal,,,,backfill,
2024-01-22 02:00,2023.4,67.85,67.85,69.13,42.99,65,100,55,75.0,1.065,42.37,8.83,0.0,-0.72,-0.42,True,False,-0.04,Normal,,,,backfill,
2024-01-22 03:00,2023.8,73.81,73.81,70.23,42.63,85,100,70,75.0,1.328,31.31,8.08,0.0,-0.7,-0.49,True,False,-0.03,Normal,,,,backfill,
2024-01-22 04:00,2023.3,73.61,73.61,69.03,42.64,85,100,70,75.0,1.312,32.12,7.91,0.0,-0.76,-0.38,True,False,-0.044,Normal,,,,backfill,
2024-01-22 05:00,2024.4,73.25,73.25,66.7,42.82,85,100,70,75.0,1.399,31.05,7.99,0.0,-0.77,-0.46,True,False,-0.016,Normal,,,,backfill,
2024-01-22 06:00,2027.8,68.78,68.78,59.91,42.79,65,100,70,75.0,1.256,43.26,8.46,0.0,-0.56,-0.26,True,False,0.073,Normal,,,,backfill,
2024-01-22 07:00,2031.4,59.79,59.79,56.88,41.86,65,65,55,75.0,1.133,49.17,8.89,0.0,-0.51,-0.2,True,False,0.166,Normal,,,,backfill,
2024-01-22 08:00,2024.7,76.7,76.7,70.06,80.14,65,100,70,75.0,1.452,41.84,10.13,0.0,-0.91,-0.58,True,False,-0.01,Normal,,,,backfill,
2024-01-22 09:00,2024.4,80.74,80.74,71.94,82.51,85,100,70,75.0,1.402,37.92,9.91,0.0,-0.9,-0.6,True,False,-0.019,Normal,,,,backfill,
2024-01-22 10:00,2025.8,77.49,77.49,71.66,83.28,65,100,70,75.0,1.332,41.13,9.22,0.0,-1.2,-0.54,True,False,0.017,Normal,,,,backfill,
2024-01-22 11:00,2025.3,80.82,80.82,72.55,82.37,85,100,70,75.0,1.371,39.15,9.12,0.0,-1.21,-0.57,True,False,0.004,Normal,,,,backfill,
2024-01-22 12:00,2023.1,77.42,77.42,73.16,81.37,65,100,70,75.0,1.349,40.15,8.99,0.0,-1.44,-0.68,True,False,-0.055,Normal,,,,backfill,
2024-01-22 13:00,2022.8,73.77,73.77,77.41,40.21,65,100,85,75.0,1.613,42.31,8.29,0.0,-1.85,-0.77,True,False,-0.063,Normal,,,,backfill,
2024-01-22 14:00,2022.7,73.77,73.77,76.35,41.24,65,100,85,75.0,1.656,45.83,8.27,0.0,-1.84,-0.7,True,False,-0.066,Normal,,,,backfill,
2024-01-22 15:00,2022.3,69.6,69.6,75.57,42.02,40,100,85,75.0,1.548,50.0,8.16,0.0,-1.75,-0.54,True,False,-0.078,Normal,,,,backfill,
2024-01-22 16:00,2023.1,73.22,73.22,71.54,42.76,65,100,85,75.0,1.636,49.31,8.2,0.0,-1.45,-0.63,True,False,-0.057,Normal,,,,backfill,
2024-01-22 18:00,2022.0,73.94,73.94,74.25,44.4,65,100,85,75.0,1.517,45.98,8.14,0.0,-1.28,-0.77,True,False,-0.086,Normal,,,,backfill,
2024-01-22 19:00,2024.2,69.31,69.31,69.81,46.04,40,100,85,75.0,1.609,51.87,8.2,0.0,-1.35,-0.77,True,False,-0.029,Normal,,,,backfill,
2024-01-22 20:00,2022.9,71.85,71.85,74.34,46.78,65,100,70,75.0,1.476,46.91,8.1,0.0,-1.4,-0.75,True,False,-0.064,Normal,,,,backfill,
2024-01-22 21:00,2023.8,74.29,74.29,73.53,47.18,65,100,85,75.0,1.536,40.83,8.16,0.0,-1.36,-0.61,True,False,-0.041,Normal,,,,backfill,
2024-01-22 22:00,2028.7,61.3,61.3,61.08,46.71,65,65,55,75.0,1.169,44.16,9.06,0.0,-1.21,-0.37,True,False,0.088,Normal,,,,backfill,
2024-01-22 23:00,2028.9,54.29,54.29,64.57,46.18,20,65,55,75.0,1.162,62.65,8.79,0.0,-1.09,-0.93,True,False,0.092,Normal,,,,backfill,
2024-01-23 00:00,2031.9,55.54,55.54,57.07,46.19,20,65,70,75.0,1.229,69.43,8.96,0.0,-0.97,-0.43,True,False,0.171,Normal,,,,backfill,
2024-01-23 01:00,2036.3,56.68,56.68,50.15,44.92,50,65,55,75.0,1.198,73.54,9.31,0.0,-0.9,-0.19,True,False,0.286,Normal,,,,backfill,
2024-01-23 02:00,2033.1,54.91,54.91,55.86,43.58,20,65,70,75.0,1.231,65.6,9.47,0.0,-1.32,-0.35,True,False,0.201,Normal,,,,backfill,
2024-01-23 03:00,2030.3,53.59,53.59,63.24,43.32,20,65,55,75.0,1.176,64.06,9.78,0.0,-1.5,-0.53,True,False,0.126,Normal,,,,backfill,
2024-01-23 04:00,2030.0,53.91,53.91,65.85,42.61,20,65,55,75.0,1.177,64.06,9.79,0.0,-1.37,-0.55,True,False,0.118,Normal,,,,backfill,
2024-01-23 05:00,2026.4,60.87,60.87,72.54,42.66,40,65,70,75.0,1.213,56.36,10.21,0.0,-1.25,-0.72,True,False,0.022,Normal,,,,backfill,
2024-01-23 06:00,2025.2,64.48,64.48,73.99,42.9,40,100,55,75.0,1.158,54.85,10.23,0.0,-1.41,-0.72,True,False,-0.01,Normal,,,,backfill,
2024-01-23 07:00,2027.1,57.65,57.65,68.36,42.54,40,65,55,75.0,1.177,56.45,9.99,0.0,-1.27,-0.54,True,False,0.039,Normal,,,,backfill,
2024-01-23 08:00,2026.2,57.29,57.29,67.65,41.08,40,65,55,75.0,1.131,56.82,9.57,0.0,-1.0,-0.52,True,False,0.015,Normal,,,,backfill,
2024-01-23 09:00,2024.4,57.05,57.05,66.66,40.66,40,100,20,75.0,0.719,50.33,8.18,0.0,-1.01,-0.65,True,False,-0.034,Normal,,,,backfill,
2024-01-23 10:00,2026.5,50.02,50.02,59.44,40.68,40,65,20,75.0,0.759,55.77,8.33,0.0,-0.89,-0.55,True,False,0.021,Normal,,,,backfill,
2024-01-23 11:00,2027.0,50.31,50.31,61.27,40.57,40,65,20,75.0,0.723,55.19,8.27,0.0,-0.81,-0.56,True,False,0.034,Normal,,,,backfill,
2024-01-23 12:00,2025.5,54.74,54.74,63.13,40.31,65,65,20,75.0,0.704,44.16,8.35,0.0,-0.82,-0.64,True,False,-0.007,Normal,,,,backfill,
2024-01-23 13:00,2026.4,54.04,54.04,58.5,40.71,65,65,20,75.0,0.733,45.55,8.18,0.0,-0.73,-0.71,True,False,0.016,Normal,,,,backfill,
2024-01-23 14:00,2031.2,52.58,52.58,49.52,40.94,65,65,20,75.0,0.669,48.83,8.92,0.0,-0.52,-0.43,True,False,0.142,Normal,,,,backfill,
2024-01-23 15:00,2029.9,56.53,56.53,52.51,41.67,85,65,20,75.0,0.618,38.06,9.0,0.0,-0.73,-0.46,True,False,0.107,Normal,,,,backfill,
2024-01-23 16:00,2030.6,52.59,52.59,47.21,43.3,65,65,20,75.0,0.606,44.86,8.99,0.0,-0.31,-0.48,True,False,0.125,Normal,,,,backfill,
2024-01-23 18:00,2030.5,48.98,48.98,49.02,44.88,40,65,20,75.0,0.635,50.46,8.99,0.0,0.09,-0.61,True,False,0.121,Normal,,,,backfill,
2024-01-23 19:00,2028.5,54.54,54.54,55.67,46.54,65,65,20,75.0,0.632,46.78,9.1,0.0,0.0,-0.74,True,False,0.068,Normal,,,,backfill,
2024-01-23 20:00,2028.2,51.62,51.62,62.5,47.23,40,65,20,75.0,0.619,54.5,8.97,0.0,-0.23,-1.31,True,False,0.059,Normal,,,,backfill,
2024-01-23 21:00,2025.1,56.81,56.81,67.86,47.99,65,65,20,75.0,0.661,49.77,9.26,0.0,-0.33,-1.49,True,False,-0.024,Normal,,,,backfill,
2024-01-23 22:00,2025.7,56.71,56.71,67.32,47.93,65,65,20,75.0,0.653,46.6,9.24,0.0,-0.3,-1.58,True,False,-0.009,Normal,,,,backfill,
2024-01-23 23:00,2025.3,56.81,56.81,67.18,48.65,65,65,20,75.0,0.723,47.76,8.4,0.0,-0.3,-1.41,True,False,-0.02,Normal,,,,backfill,
2024-01-24 00:00,2025.2,52.64,52.64,66.54,49.28,40,65,20,75.0,0.751,52.17,8.4,0.0,-0.32,-1.33,True,False,-0.024,Normal,,,,backfill,
2024-01-24 01:00,2026.8,52.09,52.09,63.41,49.1,40,65,20,75.0,0.765,50.84,8.14,0.0,-0.32,-1.28,True,False,0.018,Normal,,,,backfill,
2024-01-24 02:00,2030.7,54.31,54.31,58.16,47.69,40,65,40,75.0,0.808,58.69,7.98,0.0,-0.06,-1.12,True,False,0.12,Normal,,,,backfill,
2024-01-24 03:00,2032.0,50.08,50.08,53.82,46.69,20,65,40,75.0,0.807,65.4,7.69,0.0,0.24,-1.06,True,False,0.154,Normal,,,,backfill,
2024-01-24 04:00,2031.9,46.64,46.64,53.85,46.02,20,65,20,75.0,0.786,63.55,7.37,0.0,0.17,-1.08,True,False,0.15,Normal,,,,backfill,
2024-01-24 05:00,2033.9,52.66,52.66,50.1,45.86,40,65,40,75.0,0.833,57.71,7.51,0.0,0.5,-0.9,True,False,0.202,Normal,,,,backfill,
2024-01-24 06:00,2034.6,45.67,45.67,47.85,46.18,20,65,20,75.0,0.692,63.91,6.89,0.0,0.61,-0.81,True,False,0.219,Normal,,,,backfill,
2024-01-24 07:00,2033.8,49.4,49.4,51.8,44.57,40,65,20,75.0,0.693,59.41,6.84,0.0,0.26,-0.94,True,False,0.197,Normal,,,,backfill,
2024-01-24 08:00,2035.1,45.16,45.16,49.42,41.52,20,65,20,75.0,0.69,62.64,6.77,0.0,0.52,-0.9,True,False,0.231,Normal,,,,backfill,
